,adminLevel,placeCode,name,placeCodeParent,geom,geometry,properties
266,3,ET030311,Dawunt,ET0303,"{'type': 'MultiPolygon', 'coordinates': [[[[38.7525635600001, 11.599193057], [38.6914362540001, 11.616894528], [38.671791453, 11.5912485600001], [38.7159525050001, 11.5537268190001], [38.7072629530001, 11.5092830420001], [38.7069219800001, 11.4163920030001], [38.8233721830001, 11.3697048500001], [38.8451768800001, 11.3855153280001], [38.8919028350001, 11.3764065410001], [38.9232673290001, 11.344901888], [38.957441331, 11.3939786390001], [38.995270948, 11.3987714260001], [38.9851944110001, 11.4238516990001], [39.0110388090001, 11.4635550080001], [38.975963666, 11.525483767], [38.932649881, 11.524670003], [38.864662163, 11.552006444], [38.844953258, 11.546435269], [38.7885967710001, 11.5894082560001], [38.7525635600001, 11.599193057]]]]}","{'type': 'MultiPolygon', 'coordinates': [[[[38.7525635600001, 11.599193057], [38.6914362540001, 11.616894528], [38.671791453, 11.5912485600001], [38.7159525050001, 11.5537268190001], [38.7072629530001, 11.5092830420001], [38.7069219800001, 11.4163920030001], [38.8233721830001, 11.3697048500001], [38.8451768800001, 11.3855153280001], [38.8919028350001, 11.3764065410001], [38.9232673290001, 11.344901888], [38.957441331, 11.3939786390001], [38.995270948, 11.3987714260001], [38.9851944110001, 11.4238516990001], [39.0110388090001, 11.4635550080001], [38.975963666, 11.525483767], [38.932649881, 11.524670003], [38.864662163, 11.552006444], [38.844953258, 11.546435269], [38.7885967710001, 11.5894082560001], [38.7525635600001, 11.599193057]]]]}","{'placeCode': 'ET030311', 'placeCodeParent': 'ET0303', 'name': 'Dawunt', 'adminLevel': 3}"
267,3,ET030713,Debub Achefer,ET0307,"{'type': 'MultiPolygon', 'coordinates': [[[[37.0654587080001, 11.574925793], [37.011217097, 11.594697104], [36.942390028, 11.578892958], [36.922406477, 11.5655854660001], [36.8893712770001, 11.575856726], [36.870771459, 11.5363515350001], [36.826894146, 11.5378917040001], [36.7879132900001, 11.573716705], [36.78012039, 11.6024232230001], [36.732698881, 11.6093358370001], [36.6563906640001, 11.6424395720001], [36.65486994, 11.641566427], [36.5979680240001, 11.5908163390001], [36.5520010550001, 11.5227936310001], [36.6231073980001, 11.5335959780001], [36.6516163090001, 11.5087889640001], [36.663264466, 11.464373268], [36.650484643, 11.4040381730001], [36.720339633, 11.419863811], [36.746258669, 11.442527974], [36.778871974, 11.409938062], [36.805654776, 11.4037602760001], [36.8230182190001, 11.369595783], [36.859566682, 11.348018761], [36.882272691, 11.3151097570001], [36.9131084150001, 11.3180910450001], [36.9486827760001, 11.293803327], [36.926626125, 11.257777914], [36.9767380230001, 11.2578004330001], [36.982224581, 11.304759667], [36.99787288, 11.3421792030001], [37.0340548780001, 11.361615011], [37.029910312, 11.4039183940001], [37.004941952, 11.473510892], [37.0389239190001, 11.5030500010001], [37.041673374, 11.5367180540001], [37.0654587080001, 11.574925793]]]]}","{'type': 'MultiPolygon', 'coordinates': [[[[37.0654587080001, 11.574925793], [37.011217097, 11.594697104], [36.942390028, 11.578892958], [36.922406477, 11.5655854660001], [36.8893712770001, 11.575856726], [36.870771459, 11.5363515350001], [36.826894146, 11.5378917040001], [36.7879132900001, 11.573716705], [36.78012039, 11.6024232230001], [36.732698881, 11.6093358370001], [36.6563906640001, 11.6424395720001], [36.65486994, 11.641566427], [36.5979680240001, 11.5908163390001], [36.5520010550001, 11.5227936310001], [36.6231073980001, 11.5335959780001], [36.6516163090001, 11.5087889640001], [36.663264466, 11.464373268], [36.650484643, 11.4040381730001], [36.720339633, 11.419863811], [36.746258669, 11.442527974], [36.778871974, 11.409938062], [36.805654776, 11.4037602760001], [36.8230182190001, 11.369595783], [36.859566682, 11.348018761], [36.882272691, 11.3151097570001], [36.9131084150001, 11.3180910450001], [36.9486827760001, 11.293803327], [36.926626125, 11.257777914], [36.9767380230001, 11.2578004330001], [36.982224581, 11.304759667], [36.99787288, 11.3421792030001], [37.0340548780001, 11.361615011], [37.029910312, 11.4039183940001], [37.004941952, 11.473510892], [37.0389239190001, 11.5030500010001], [37.041673374, 11.5367180540001], [37.0654587080001, 11.574925793]]]]}","{'placeCode': 'ET030713', 'placeCodeParent': 'ET0307', 'name': 'Debub Achefer', 'adminLevel': 3}"
268,3,ET040410,Dedo,ET0404,"{'type': 'MultiPolygon', 'coordinates': [[[[36.9513691830001, 7.58739255500006], [36.92471757, 7.58586423100007], [36.8931518890001, 7.61275822900006], [36.87126019, 7.65115415800005], [36.866218245, 7.63333630100004], [36.808001786, 7.60934856300003], [36.791400212, 7.58740034500005], [36.772054381, 7.52903718600004], [36.747182912, 7.51149105000007], [36.7590221880001, 7.46738404300004], [36.7490429870001, 7.42528059900008], [36.762750711, 7.40955434300002], [36.704718063, 7.38371813100002], [36.693453979, 7.33722309500007], [36.676945054, 7.32500339500007], [36.7625228950001, 7.26590786400004], [36.791070372, 7.25230188500007], [36.8409362, 7.32598987500006], [36.879154575, 7.32969439800007], [36.943962223, 7.27099703900006], [36.959664461, 7.29067127400003], [36.951183746, 7.32464405500002], [36.9204262870001, 7.37802500500004], [36.9525282340001, 7.40561686600006], [36.939242064, 7.46971242300003], [36.9525189610001, 7.48578929700005], [36.932317174, 7.52376294400005], [36.9467931790001, 7.53446678600005], [36.9513691830001, 7.58739255500006]]]]}","{'type': 'MultiPolygon', 'coordinates': [[[[36.9513691830001, 7.58739255500006], [36.92471757, 7.58586423100007], [36.8931518890001, 7.61275822900006], [36.87126019, 7.65115415800005], [36.866218245, 7.63333630100004], [36.808001786, 7.60934856300003], [36.791400212, 7.58740034500005], [36.772054381, 7.52903718600004], [36.747182912, 7.51149105000007], [36.7590221880001, 7.46738404300004], [36.7490429870001, 7.42528059900008], [36.762750711, 7.40955434300002], [36.704718063, 7.38371813100002], [36.693453979, 7.33722309500007], [36.676945054, 7.32500339500007], [36.7625228950001, 7.26590786400004], [36.791070372, 7.25230188500007], [36.8409362, 7.32598987500006], [36.879154575, 7.32969439800007], [36.943962223, 7.27099703900006], [36.959664461, 7.29067127400003], [36.951183746, 7.32464405500002], [36.9204262870001, 7.37802500500004], [36.9525282340001, 7.40561686600006], [36.939242064, 7.46971242300003], [36.9525189610001, 7.48578929700005], [36.932317174, 7.52376294400005], [36.9467931790001, 7.53446678600005], [36.9513691830001, 7.58739255500006]]]]}","{'placeCode': 'ET040410', 'placeCodeParent': 'ET0404', 'name': 'Dedo', 'adminLevel': 3}"
269,3,ET050991,Deka Suftu,ET0509,"{'type': 'MultiPolygon', 'coordinates': [[[[40.409313125, 5.39207247600007], [40.174431875, 5.35337934500006], [40.0979516080001, 5.36487946700004], [40.033681421, 5.39678959000003], [39.942290907, 5.28498965900008], [39.9073006720001, 5.21960966500006], [39.839456575, 5.04684979300004], [39.812860002, 5.00206963600004], [39.8044498990001, 4.95147960300005], [39.765069607, 4.84684956300003], [39.744124614, 4.70973427500007], [39.7754745710001, 4.74541660500006], [39.805770894, 4.74695487500003], [39.9144638980001, 4.71150632600006], [39.94228371, 4.73465210900002], [39.9943809960001, 4.73704674000004], [40.036212934, 4.76109018600005], [40.0837439800001, 4.77131357500002], [40.112827301, 4.74845837100003], [40.1693573920001, 4.77544454800005], [40.1779899680001, 4.82464937700007], [40.2014807790001, 4.85172703000006], [40.2312203070001, 4.83094874800003], [40.3289947370001, 4.82052275100005], [40.3633347150001, 4.79281194800006], [40.4124526200001, 4.77572649800004], [40.4075917810001, 5.13686612200007], [40.4160214350001, 5.24364173700008], [40.4072916530001, 5.35715289700005], [40.409313125, 5.39207247600007]]]]}","{'type': 'MultiPolygon', 'coordinates': [[[[40.409313125, 5.39207247600007], [40.174431875, 5.35337934500006], [40.0979516080001, 5.36487946700004], [40.033681421, 5.39678959000003], [39.942290907, 5.28498965900008], [39.9073006720001, 5.21960966500006], [39.839456575, 5.04684979300004], [39.812860002, 5.00206963600004], [39.8044498990001, 4.95147960300005], [39.765069607, 4.84684956300003], [39.744124614, 4.70973427500007], [39.7754745710001, 4.74541660500006], [39.805770894, 4.74695487500003], [39.9144638980001, 4.71150632600006], [39.94228371, 4.73465210900002], [39.9943809960001, 4.73704674000004], [40.036212934, 4.76109018600005], [40.0837439800001, 4.77131357500002], [40.112827301, 4.74845837100003], [40.1693573920001, 4.77544454800005], [40.1779899680001, 4.82464937700007], [40.2014807790001, 4.85172703000006], [40.2312203070001, 4.83094874800003], [40.3289947370001, 4.82052275100005], [40.3633347150001, 4.79281194800006], [40.4124526200001, 4.77572649800004], [40.4075917810001, 5.13686612200007], [40.4160214350001, 5.24364173700008], [40.4072916530001, 5.35715289700005], [40.409313125, 5.39207247600007]]]]}","{'placeCode': 'ET050991', 'placeCodeParent': 'ET0509', 'name': 'Deka Suftu', 'adminLevel': 3}"
270,3,ET040602,Dera (OR),ET0406,"{'type': 'MultiPolygon', 'coordinates': [[[[38.7404815310001, 10.385092586], [38.6564849540001, 10.3736107500001], [38.6302765880001, 10.382174811], [38.4961930810001, 10.363573172], [38.4600672990001, 10.2899703200001], [38.4541912240001, 10.246689368], [38.4193913550001, 10.2132296450001], [38.4300435440001, 10.1931329660001], [38.3974999980001, 10.144277915], [38.346865291, 10.1583911500001], [38.381179294, 10.0892098100001], [38.4082394660001, 10.097633898], [38.435669735, 10.054895136], [38.492692365, 10.043462145], [38.535300453, 10.045209105], [38.5799668450001, 10.0752408760001], [38.61011039, 10.0782493030001], [38.662665159, 10.0573619790001], [38.7213574450001, 10.051443836], [38.8109431610001, 10.094408716], [38.850816206, 10.1206506190001], [38.8337443140001, 10.1618527100001], [38.8352734920001, 10.225733905], [38.860843764, 10.27798096], [38.8457287090001, 10.3610235960001], [38.7721460400001, 10.366160703], [38.7404815310001, 10.385092586]]]]}","{'type': 'MultiPolygon', 'coordinates': [[[[38.7404815310001, 10.385092586], [38.6564849540001, 10.3736107500001], [38.6302765880001, 10.382174811], [38.4961930810001, 10.363573172], [38.4600672990001, 10.2899703200001], [38.4541912240001, 10.246689368], [38.4193913550001, 10.2132296450001], [38.4300435440001, 10.1931329660001], [38.3974999980001, 10.144277915], [38.346865291, 10.1583911500001], [38.381179294, 10.0892098100001], [38.4082394660001, 10.097633898], [38.435669735, 10.054895136], [38.492692365, 10.043462145], [38.535300453, 10.045209105], [38.5799668450001, 10.0752408760001], [38.61011039, 10.0782493030001], [38.662665159, 10.0573619790001], [38.7213574450001, 10.051443836], [38.8109431610001, 10.094408716], [38.850816206, 10.1206506190001], [38.8337443140001, 10.1618527100001], [38.8352734920001, 10.225733905], [38.860843764, 10.27798096], [38.8457287090001, 10.3610235960001], [38.7721460400001, 10.366160703], [38.7404815310001, 10.385092586]]]]}","{'placeCode': 'ET040602', 'placeCodeParent': 'ET0406', 'name': 'Dera (OR)', 'adminLevel': 3}"
271,3,ET040317,Didu,ET0403,"{'type': 'MultiPolygon', 'coordinates': [[[[35.627371082, 8.05907837800004], [35.6239662090001, 8.00581279900007], [35.604049693, 7.99202832800006], [35.5588878230001, 8.02726422600006], [35.50988247, 8.02402764300007], [35.485878771, 7.97157742500002], [35.4635265310001, 7.99693305600005], [35.4046670660001, 8.01409173200005], [35.440592198, 8.04682410700002], [35.429657177, 8.06623888900003], [35.394645617, 8.06520811900003], [35.3597132840001, 8.05610384300007], [35.365655792, 8.01348165800005], [35.3522504860001, 8.00281395200005], [35.4355098250001, 7.90892791200002], [35.4385360380001, 7.88060659700005], [35.4597309370001, 7.87251571700006], [35.520725584, 7.89560673100004], [35.5546303580001, 7.82021333400007], [35.591544738, 7.80874236600005], [35.637642688, 7.82646390100007], [35.6937295540001, 7.86435527000003], [35.7164394210001, 7.85547485900003], [35.750563303, 7.87441715200004], [35.7055029270001, 7.89868542400006], [35.6659405350001, 7.96395086700005], [35.6511149520001, 8.02623782700005], [35.627371082, 8.05907837800004]]]]}","{'type': 'MultiPolygon', 'coordinates': [[[[35.627371082, 8.05907837800004], [35.6239662090001, 8.00581279900007], [35.604049693, 7.99202832800006], [35.5588878230001, 8.02726422600006], [35.50988247, 8.02402764300007], [35.485878771, 7.97157742500002], [35.4635265310001, 7.99693305600005], [35.4046670660001, 8.01409173200005], [35.440592198, 8.04682410700002], [35.429657177, 8.06623888900003], [35.394645617, 8.06520811900003], [35.3597132840001, 8.05610384300007], [35.365655792, 8.01348165800005], [35.3522504860001, 8.00281395200005], [35.4355098250001, 7.90892791200002], [35.4385360380001, 7.88060659700005], [35.4597309370001, 7.87251571700006], [35.520725584, 7.89560673100004], [35.5546303580001, 7.82021333400007], [35.591544738, 7.80874236600005], [35.637642688, 7.82646390100007], [35.6937295540001, 7.86435527000003], [35.7164394210001, 7.85547485900003], [35.750563303, 7.87441715200004], [35.7055029270001, 7.89868542400006], [35.6659405350001, 7.96395086700005], [35.6511149520001, 8.02623782700005], [35.627371082, 8.05907837800004]]]]}","{'placeCode': 'ET040317', 'placeCodeParent': 'ET0403', 'name': 'Didu', 'adminLevel': 3}"
272,3,ET130106,Dire Teyara,ET1301,"{'type': 'MultiPolygon', 'coordinates': [[[[42.157943647, 9.37574630000006], [42.1291490140001, 9.38867260000006], [42.0996287660001, 9.35035275100006], [42.095709098, 9.34455924200006], [42.1238532400001, 9.34799566500004], [42.1305680990001, 9.37327759200002], [42.157943647, 9.37574630000006]]]]}","{'type': 'MultiPolygon', 'coordinates': [[[[42.157943647, 9.37574630000006], [42.1291490140001, 9.38867260000006], [42.0996287660001, 9.35035275100006], [42.095709098, 9.34455924200006], [42.1238532400001, 9.34799566500004], [42.1305680990001, 9.37327759200002], [42.157943647, 9.37574630000006]]]]}","{'placeCode': 'ET130106', 'placeCodeParent': 'ET1301', 'name': 'Dire Teyara', 'adminLevel': 3}"
273,3,ET070504,Bule,ET0705,"{'type': 'MultiPolygon', 'coordinates': [[[[38.4379421520001, 6.22501671900005], [38.4379319270001, 6.22509752800005], [38.425391898, 6.29009258900004], [38.424347106, 6.36867513100003], [38.393861998, 6.36826125100004], [38.356304483, 6.33582144600007], [38.3461111840001, 6.30000446100007], [38.3486075380001, 6.26052803700003], [38.3885105430001, 6.20512258700006], [38.4379421520001, 6.22501671900005]]]]}","{'type': 'MultiPolygon', 'coordinates': [[[[38.4379421520001, 6.22501671900005], [38.4379319270001, 6.22509752800005], [38.425391898, 6.29009258900004], [38.424347106, 6.36867513100003], [38.393861998, 6.36826125100004], [38.356304483, 6.33582144600007], [38.3461111840001, 6.30000446100007], [38.3486075380001, 6.26052803700003], [38.3885105430001, 6.20512258700006], [38.4379421520001, 6.22501671900005]]]]}","{'placeCode': 'ET070504', 'placeCodeParent': 'ET0705', 'name': 'Bule', 'adminLevel': 3}"
274,3,ET030798,Bure town,ET0307,"{'type': 'MultiPolygon', 'coordinates': [[[[37.061620331, 10.7277918090001], [37.0466531050001, 10.6900952250001], [37.0791718620001, 10.700913551], [37.061620331, 10.7277918090001]]]]}","{'type': 'MultiPolygon', 'coordinates': [[[[37.061620331, 10.7277918090001], [37.0466531050001, 10.6900952250001], [37.0791718620001, 10.700913551], [37.061620331, 10.7277918090001]]]]}","{'placeCode': 'ET030798', 'placeCodeParent': 'ET0307', 'name': 'Bure town', 'adminLevel': 3}"
275,3,ET070909,Chena,ET0709,"{'type': 'MultiPolygon', 'coordinates': [[[[35.947887345, 7.17348913900003], [35.925408523, 7.23185934800006], [35.9012667110001, 7.25217955400007], [35.8592566040001, 7.25074978700007], [35.827054843, 7.26158594200007], [35.801580922, 7.22460220800002], [35.7356954360001, 7.21960005300002], [35.6934915520001, 7.20437352800008], [35.7128070380001, 7.15438262000004], [35.7183256810001, 7.10660542900007], [35.7088580510001, 7.07519905200007], [35.749069858, 7.06239151200003], [35.70927635, 7.02794689200005], [35.712549858, 7.00441051700005], [35.7662456740001, 7.03252875400006], [35.7902898730001, 7.01051352000008], [35.820668771, 7.03935806100003], [35.8532551870001, 7.01140935900003], [35.8802406720001, 7.05236170400002], [35.8783452970001, 7.09044359900003], [35.9353369240001, 7.11735791400002], [35.928983284, 7.14536044400006], [35.947887345, 7.17348913900003]], [[35.821250901, 7.14747710500006], [35.815062658, 7.16120454100007], [35.832724861, 7.16703784000004], [35.834493792, 7.15681016000002], [35.821250901, 7.14747710500006]]]]}","{'type': 'MultiPolygon', 'coordinates': [[[[35.947887345, 7.17348913900003], [35.925408523, 7.23185934800006], [35.9012667110001, 7.25217955400007], [35.8592566040001, 7.25074978700007], [35.827054843, 7.26158594200007], [35.801580922, 7.22460220800002], [35.7356954360001, 7.21960005300002], [35.6934915520001, 7.20437352800008], [35.7128070380001, 7.15438262000004], [35.7183256810001, 7.10660542900007], [35.7088580510001, 7.07519905200007], [35.749069858, 7.06239151200003], [35.70927635, 7.02794689200005], [35.712549858, 7.00441051700005], [35.7662456740001, 7.03252875400006], [35.7902898730001, 7.01051352000008], [35.820668771, 7.03935806100003], [35.8532551870001, 7.01140935900003], [35.8802406720001, 7.05236170400002], [35.8783452970001, 7.09044359900003], [35.9353369240001, 7.11735791400002], [35.928983284, 7.14536044400006], [35.947887345, 7.17348913900003]], [[35.821250901, 7.14747710500006], [35.815062658, 7.16120454100007], [35.832724861, 7.16703784000004], [35.834493792, 7.15681016000002], [35.821250901, 7.14747710500006]]]]}","{'placeCode': 'ET070909', 'placeCodeParent': 'ET0709', 'name': 'Chena', 'adminLevel': 3}"
